dataset_idx,question,visual_cued,pred_orig,p_orig,pred_blank,p_blank,pred_blur,p_blur,pred_lowres,p_lowres,pred_crop,p_crop,swap_k,swap_same_rate,swap_mean_kl,swap_mean_js,kl_blank,js_blank,kl_blur,js_blur,kl_lowres,js_lowres,kl_crop,js_crop,delta_p_blank,delta_p_blur,delta_p_lowres,delta_p_crop,same_orig_blank,unexpected_dominance
1768,Which animal's legs are also adapted for wading?,1,bird,0.3540237247943878,zebra,0.09000854194164276,bird,0.6155723929405212,bird,0.5699213743209839,bird,0.45782148838043213,8,0.125,1.9717999249696732,0.3513253517448902,1.6270337104797363,0.3186306655406952,0.20070619881153107,0.04504345543682575,0.16613450646400452,0.03668944165110588,0.05348282307386398,0.012251478619873524,-0.31589775159955025,0.2615486681461334,0.21589764952659607,0.10379776358604431,0,0
1772,What is the capital of New Mexico?,0,australia,0.24756121635437012,unknown,0.09369537979364395,australia,0.07296688109636307,unknown,0.06685598939657211,australia,0.2007630169391632,8,0.625,0.5844943437259644,0.11824157858791295,1.2381945848464966,0.19259845465421677,0.2768230140209198,0.06348923966288567,0.610517144203186,0.12119681015610695,0.1305759847164154,0.030687068589031696,-0.24306591600179672,-0.17459433525800705,-0.22213779389858246,-0.04679819941520691,0,0
1775,What is the capital of Utah?,0,unknown,0.08140335977077484,unknown,0.0728401318192482,unknown,0.10828441381454468,unknown,0.08377430588006973,unknown,0.08449920266866684,8,1.0,0.6269584207329899,0.11858219184796326,0.504519522190094,0.10402049869298935,0.19493922591209412,0.044570259749889374,0.3183663487434387,0.07269589230418205,0.11285798251628876,0.02742365002632141,-0.008563227951526642,0.026881054043769836,0.0023709461092948914,0.0030958428978919983,1,0
1776,What is the capital of Ohio?,0,can't tell,0.06248033046722412,florida,0.07532397657632828,unknown,0.08844667673110962,can't tell,0.09251459687948227,north,0.07433479279279709,8,0.25,0.6970221661031246,0.14103073230944574,0.5885388851165771,0.12227882817387581,0.20079445838928223,0.04596864990890026,0.34154894948005676,0.07549393177032471,0.139144167304039,0.034399814903736115,-0.01979288086295128,0.014122582972049713,0.030034266412258148,-0.009599059820175171,0,0
1780,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,0,middle,0.15449072420597076,middle,0.12693269550800323,middle,0.11009582877159119,middle,0.09938879311084747,middle,0.13428866863250732,8,0.875,0.16052441019564867,0.0392525908537209,0.08642160147428513,0.02203247044235468,0.034609753638505936,0.008551998529583216,0.06474091112613678,0.01611888501793146,0.02057075873017311,0.005079409573227167,-0.02755802869796753,-0.04439489543437958,-0.05510193109512329,-0.02020205557346344,1,0
1781,Select the organism in the same species as the Goliath heron.,0,yes,0.5693894624710083,no,0.4711102545261383,yes,0.41331031918525696,yes,0.43591392040252686,yes,0.4986931383609772,8,0.25,0.6754293870180845,0.1326081375591457,0.3027227222919464,0.06568247452378273,0.07386956363916397,0.01889954786747694,0.04476714879274368,0.011449732352048159,0.018197545781731606,0.0047341035678982735,-0.2238641381263733,-0.15607914328575134,-0.13347554206848145,-0.07069632411003113,0,0
1782,"The United States has a federal system. Based on these definitions, which of these statements would most likely be made by a person who lives under a federal system?",1,yes,0.23170071840286255,yes,0.23583495616912842,yes,0.24311299622058868,yes,0.32949796319007874,yes,0.2821037471294403,8,1.0,0.15328714810311794,0.034256093902513385,0.12644977867603302,0.030440189875662327,0.07642257958650589,0.018412319011986256,0.24359619617462158,0.0556426327675581,0.020135799422860146,0.004937731893733144,0.004134237766265869,0.011412277817726135,0.09779724478721619,0.05040302872657776,1,1
1785,Which property do these four objects have in common?,1,bathroom,0.14378872513771057,farm,0.20643527805805206,bathroom,0.1897164136171341,city,0.059841565787792206,bathroom,0.0913216844201088,8,0.0,1.4069071412086487,0.25668604020029306,1.1665079593658447,0.2216714471578598,0.09185753762722015,0.022055329754948616,1.0199764966964722,0.21170878410339355,0.3162178695201874,0.07457927614450455,-0.12659497931599617,0.04592768847942352,-0.12940471805632114,-0.052467040717601776,0,0
1786,Select the bird below.,0,no,0.333053857088089,no,0.5086918473243713,no,0.30306416749954224,no,0.269439160823822,grass,0.39703741669654846,8,1.0,0.8987968862056732,0.15245567169040442,0.48848116397857666,0.09237900376319885,0.03112906962633133,0.008498331997543573,0.05694761499762535,0.014879845082759857,0.21864007413387299,0.05708801560103893,0.17563799023628235,-0.029989689588546753,-0.06361469626426697,-0.13530635833740234,1,0
1788,Which month is the wettest on average in Cairo?,0,unknown,0.07637403160333633,unknown,0.1131952777504921,unknown,0.08762147277593613,unknown,0.09232679754495621,unknown,0.13897305727005005,8,0.5,0.22312968038022518,0.051761517534032464,0.11966125667095184,0.027795220725238323,0.056172147393226624,0.013716576155275106,0.06846890598535538,0.016835173591971397,0.14349183440208435,0.03391069173812866,0.03682124614715576,0.011247441172599792,0.015952765941619873,0.06259902566671371,1,0
1789,Which month is the coldest on average in Tokyo?,0,spring,0.11396455019712448,winter,0.13846510648727417,unknown,0.09536922723054886,unknown,0.1413845717906952,christmas,0.11269012838602066,8,0.0,0.27864056918770075,0.06449128710664809,0.27391722798347473,0.06711020320653915,0.16452699899673462,0.03775314427912235,0.21716368198394775,0.05100320093333721,0.13593441247940063,0.03334152139723301,-0.06688438728451729,-0.08114270493388176,-0.07144351303577423,-0.016953930258750916,0,0
1791,Which of the following best describes an ecosystem in a seagrass bed in Cuba?,0,fish,0.1250426173210144,water,0.1633589118719101,fish,0.1071646511554718,fish,0.061031877994537354,fish,0.06719014048576355,8,0.375,0.8746131286025047,0.17254290916025639,0.8975841999053955,0.18354419618844986,0.2650218904018402,0.06076526269316673,0.33333620429039,0.07776768133044243,0.14001961052417755,0.03496243990957737,-0.08366676419973373,-0.017877966165542603,-0.06401073932647705,-0.057852476835250854,0,0
1793,Which of these states is farthest north?,1,north,0.13315261900424957,unknown,0.08375351130962372,unknown,0.10973469167947769,unknown,0.10609523206949234,unknown,0.09794821590185165,8,0.0,0.4261448010802269,0.09472951595671475,0.40599721670150757,0.09894206374883652,0.08423696458339691,0.020264663733541965,0.10013410449028015,0.024225320667028427,0.05145488679409027,0.012939307373017073,-0.1003662496805191,-0.04094248265028,-0.0446932390332222,-0.03910451382398605,0,0
1794,Select the organism in the same genus as the bald eagle.,0,yes,0.46093201637268066,yes,0.5523476600646973,yes,0.4048188030719757,yes,0.4202694296836853,no,0.5723969340324402,8,0.125,0.41551247239112854,0.09088320867158473,0.11122304201126099,0.02789208386093378,0.02635241113603115,0.0069774482399225235,0.0181137602776289,0.004818449495360255,0.12798583507537842,0.03136164881289005,0.0914156436920166,-0.056113213300704956,-0.04066258668899536,-0.1965470016002655,1,0
1795,Which better describes the Gran Sabana ecosystem?,0,grass,0.2539138197898865,cactus,0.09467235207557678,grass,0.22878892719745636,grass,0.2776028513908386,grass,0.28037217259407043,8,0.0,2.630353629589081,0.3786147441715002,2.3597185611724854,0.3592441976070404,0.19675542414188385,0.04759744368493557,0.10943824052810669,0.026169111020863056,0.0405036099255085,0.009994683787226677,-0.25153167778626084,-0.025124892592430115,0.02368903160095215,0.02645835280418396,0,0
1796,Which country is highlighted?,0,canada,0.3496992588043213,canada,0.23765797913074493,canada,0.17439158260822296,usa,0.13071280717849731,usa,0.16450531780719757,8,0.375,0.6011992879211903,0.13779638148844242,0.21331554651260376,0.05054831877350807,0.1641024351119995,0.04019498638808727,0.33382856845855713,0.07619450613856316,0.468665212392807,0.10259129479527473,-0.11204127967357635,-0.17530767619609833,-0.22283467650413513,-0.2706882357597351,1,0
1801,Which three months have over 200millimeters of precipitation in Singapore?,0,1,0.11029793322086334,50,0.1382276862859726,50,0.15317940711975098,50,0.16295625269412994,50,0.11405593901872635,8,0.0,0.3859367147088051,0.08293179189786315,0.29072660207748413,0.06882224604487419,0.1659308224916458,0.040929362177848816,0.16103416681289673,0.04028449393808842,0.19746866822242737,0.046897612512111664,-0.08212186582386494,-0.060854796320199966,-0.06116234511137009,-0.07714881747961044,0,0
1804,Which continent is highlighted?,0,africa,0.44700896739959717,north america,0.5018342137336731,africa,0.34883785247802734,africa,0.35700270533561707,africa,0.6785670518875122,8,0.0,0.5984227731823921,0.1307297428138554,0.22632376849651337,0.05733806826174259,0.034095510840415955,0.008428528439253569,0.0490950271487236,0.01238114619627595,0.13358554244041443,0.030901983380317688,-0.2036360502243042,-0.09817111492156982,-0.0900062620639801,0.23155808448791504,0,0
1806,Does Nembrotha megalocera have cells that have a nucleus?,0,yes,0.9986672401428223,yes,0.9555292129516602,yes,0.9799745082855225,yes,0.980985164642334,yes,0.9932602047920227,8,0.875,0.3194743540043419,0.09222488016439456,0.039553795009851456,0.013159534428268671,0.015334121882915497,0.00498623657040298,0.014370525255799294,0.004663137719035149,0.00330061255954206,0.001008290273603052,-0.04313802719116211,-0.018692731857299805,-0.01768207550048828,-0.0054070353507995605,1,0
1811,Will these magnets attract or repel each other?,1,yes,0.4113864004611969,no,0.39650821685791016,yes,0.4173618257045746,yes,0.4421541094779968,no,0.401134192943573,8,0.75,0.19479688676074147,0.04243740002857521,0.02978484518826008,0.007080610143020749,0.008297259919345379,0.00199908361537382,0.006046824157238007,0.0014675793936476111,0.02747788280248642,0.006751551292836666,-0.022997915744781494,0.0059754252433776855,0.030767709016799927,-0.04610276222229004,0,0
1814,Which solution has a higher concentration of purple particles?,0,yes,0.04977775737643242,yes,0.063371941447258,yes,0.05316450819373131,yes,0.04906260967254639,ball,0.05891632288694382,8,0.25,1.0475589260458946,0.20095243537798524,0.7498891353607178,0.1605885922908783,0.2464420646429062,0.05688737891614437,0.3272145390510559,0.07629906013607979,0.35813650488853455,0.07332373782992363,0.013594184070825577,0.003386750817298889,-0.0007151477038860321,0.005947798490524292,1,0
1816,Which of these states is farthest west?,1,unknown,0.08199414610862732,left,0.11893016844987869,unknown,0.10926874727010727,unknown,0.08746030926704407,unknown,0.07088230550289154,8,0.5,0.2704296354204416,0.06072489981306717,0.4831560552120209,0.11576393619179726,0.11762506514787674,0.02708284556865692,0.08564899861812592,0.02135790605098009,0.05363496392965317,0.01340162567794323,-0.042260173708200455,0.02727460116147995,0.005466163158416748,-0.011111840605735779,0,0
1817,Which of the following fossils is older? Select the more likely answer.,0,rock,0.14376449584960938,rock,0.15600068867206573,rock,0.12730605900287628,rock,0.1864442378282547,rock,0.26310697197914124,8,0.125,0.4513847269117832,0.10502919973805547,0.2100243717432022,0.05301565304398537,0.12488251179456711,0.030511438846588135,0.31460171937942505,0.07554784417152405,0.08132951706647873,0.019937608391046524,0.01223619282245636,-0.016458436846733093,0.042679741978645325,0.11934247612953186,1,0
1818,Which animal's mouth is also adapted for bottom feeding?,1,fish,0.2683812379837036,elephant,0.1425655633211136,fish,0.28677526116371155,fish,0.3720536231994629,fish,0.18012890219688416,8,0.25,1.8544915840029716,0.3128855680115521,1.6466569900512695,0.2926718145608902,0.16058334708213806,0.03746915981173515,0.19051067531108856,0.04288230091333389,0.2308954894542694,0.05962574854493141,-0.2585482122376561,0.018394023180007935,0.10367238521575928,-0.08825233578681946,0,0
1821,What is the name of the colony shown?,1,unknown,0.07894517481327057,elephants,0.14122837781906128,unknown,0.10705399513244629,unknown,0.12899857759475708,unknown,0.10629107058048248,8,0.375,0.9213013686239719,0.18582323659211397,0.9757081866264343,0.20185692608356476,0.19360783696174622,0.04382375068962574,0.3066026270389557,0.06535221636295319,0.2910026013851166,0.06522881239652634,-0.034897442907094955,0.02810882031917572,0.05005340278148651,0.027345895767211914,0,0
1822,Which of these states is farthest south?,1,north,0.07875780016183853,boston,0.0590735599398613,unknown,0.09684637188911438,unknown,0.08213682472705841,california,0.07061851769685745,8,0.0,0.4633179996162653,0.0999012078391388,0.4044133424758911,0.09820420295000076,0.12919747829437256,0.029397151432931423,0.12166697531938553,0.029480847530066967,0.08046649396419525,0.020143207162618637,-0.05503275245428085,-0.01749148592352867,-0.022632993757724762,-0.010948345065116882,0,0
1824,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,0,middle,0.1708829402923584,middle,0.12693224847316742,middle,0.11231755465269089,middle,0.09612102806568146,middle,0.1360883116722107,8,1.0,0.17159991106018424,0.042048315168358386,0.10373843461275101,0.026402960531413555,0.038968440145254135,0.009578912053257227,0.08392917364835739,0.02070858981460333,0.025061476975679398,0.006303295958787203,-0.04395069181919098,-0.05856538563966751,-0.07476191222667694,-0.034794628620147705,1,0
1828,Which bird's beak is also adapted to filter through mud?,0,left,0.27607375383377075,left,0.3167435824871063,left,0.34896552562713623,left,0.33306464552879333,duck,0.3141518831253052,8,1.0,0.678124725818634,0.1453072214499116,0.7682546377182007,0.12953701615333557,0.3008057177066803,0.054902324452996254,0.18692420423030853,0.03828403539955616,0.12758949398994446,0.03251472860574722,0.04066982865333557,0.07289177179336548,0.05699089169502258,-0.10527218878269196,1,0
1829,Which property matches this object?,1,yes,0.04785928130149841,city,0.04328204691410065,unknown,0.05638635531067848,unknown,0.04610329121351242,city,0.11414181441068649,8,0.0,0.8720747902989388,0.17414323333650827,0.760840892791748,0.16308032721281052,0.47001004219055176,0.09783846884965897,0.2944372892379761,0.06512682139873505,0.7137162685394287,0.16028958559036255,-0.02172801084816456,-0.020698532462120056,-0.00649653747677803,-0.03853860683739185,0,0
1830,What is the capital of Rhode Island?,0,australia,0.0925174355506897,usa,0.1285274624824524,england,0.06952223181724548,usa,0.06005215644836426,australia,0.08958719670772552,8,0.0,0.5432640220969915,0.11292095971293747,0.44784700870513916,0.0972200408577919,0.12230399250984192,0.028717199340462685,0.2135060578584671,0.048994677141308784,0.07861646264791489,0.020087508484721184,-0.07007754594087601,-0.03838561475276947,-0.05607595294713974,-0.0029302388429641724,0,0
1831,What is the capital of Oregon?,0,australia,0.12747974693775177,usa,0.17840203642845154,usa,0.06602983176708221,usa,0.12360458076000214,australia,0.11424080282449722,8,0.375,0.5206013675779104,0.10351856978377327,0.8192055821418762,0.16442999988794327,0.18069729208946228,0.04067020118236542,0.3129766583442688,0.0729447640478611,0.11593933403491974,0.02794171590358019,-0.11810774076730013,-0.07024116814136505,-0.08853763341903687,-0.013238944113254547,0,0
1837,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,no,0.5641955733299255,yes,0.5935487747192383,yes,0.48679646849632263,yes,0.5448111891746521,yes,0.5546970963478088,8,0.25,0.21968003455549479,0.04826708608015906,0.10637936741113663,0.026211770251393318,0.029699765145778656,0.007436051266267896,0.06908055394887924,0.01713847741484642,0.08568588644266129,0.021130009554326534,-0.21597731113433838,-0.11802497506141663,-0.18006211519241333,-0.20155149698257446,0,0
1838,"Is the following statement about our solar system true or false?
The largest planet is made mainly of ice.",0,no,0.9427873492240906,no,0.8774986267089844,no,0.9407330751419067,no,0.8853425979614258,no,0.9530797600746155,8,1.0,0.11003799550235271,0.03277821489609778,0.038899172097444534,0.011276733595877886,0.009302482940256596,0.002155934809707105,0.03581738844513893,0.01026676595211029,0.0036960821598768234,0.0008400674269068986,-0.0652887225151062,-0.002054274082183838,-0.057444751262664795,0.010292410850524902,1,0
1839,Which animal is also adapted for flight?,1,bird,0.8834717869758606,bird,0.16855067014694214,bird,0.9463131427764893,bird,0.8925855159759521,bird,0.7937542200088501,8,0.625,1.6251643486320972,0.35656876116991043,1.549875259399414,0.39467135071754456,0.040371768176555634,0.008132604416459799,0.02358679473400116,0.00531389843672514,0.0624840073287487,0.01840278785675764,-0.7149211168289185,0.06284135580062866,0.009113729000091553,-0.0897175669670105,1,0
1842,What can Isabella and Clara trade to each get what they want?,0,food,0.3852977156639099,food,0.41681361198425293,sandwich,0.27463316917419434,food,0.11355850845575333,food,0.41700220108032227,8,0.75,1.8462835252285004,0.3337316457182169,0.6938560009002686,0.14929085224866867,0.1368505209684372,0.03392835147678852,1.7435238361358643,0.3594355881214142,0.13917481899261475,0.029680870473384857,0.03151589632034302,-0.15951725840568542,-0.2717392072081566,0.031704485416412354,1,0
1843,What is the name of the colony shown?,1,unknown,0.07810650765895844,elephants,0.14122812449932098,unknown,0.09379668533802032,unknown,0.11674792319536209,unknown,0.09618569910526276,8,0.375,0.9403853826224804,0.19052993319928646,0.9426153302192688,0.18816754966974258,0.17453813552856445,0.04039354249835014,0.2371508777141571,0.05307185277342796,0.17608685791492462,0.04172002337872982,-0.03405875712633133,0.01569017767906189,0.038641415536403656,0.01807919144630432,0,0
1845,Which solution has a higher concentration of green particles?,0,bottom,0.14870452880859375,top,0.08072365075349808,clock,0.10743644833564758,light,0.11068341135978699,bottom,0.12710581719875336,8,0.5,0.628398559987545,0.13787994580343366,0.43971213698387146,0.10721267387270927,0.5194997191429138,0.12418943643569946,0.6961022615432739,0.15415290743112564,0.1968601793050766,0.04812493734061718,-0.0812370702624321,-0.09004271030426025,-0.11181983724236488,-0.021598711609840393,0,0
1846,What is the name of the colony shown?,1,unknown,0.09894305467605591,elephants,0.1412280648946762,unknown,0.10456502437591553,unknown,0.12982988357543945,unknown,0.10833409428596497,8,0.625,0.7995494790375233,0.16362024773843586,0.8682184219360352,0.18019988387823105,0.1467134952545166,0.035186657682061195,0.1924690455198288,0.04343632608652115,0.13081756234169006,0.03175567276775837,-0.05489528551697731,0.005621969699859619,0.030886828899383545,0.009391039609909058,0,0
1847,Which property do these four objects have in common?,1,city,0.12408167123794556,farm,0.20643579959869385,city,0.0865575447678566,airport,0.0969102531671524,bathroom,0.12116514146327972,8,0.25,1.2319932579994202,0.23696744116023183,0.9296681880950928,0.20194502919912338,0.18270368874073029,0.04557456821203232,0.8434236645698547,0.17920712381601334,0.3208191692829132,0.07558265700936317,-0.0853533148765564,-0.03752412647008896,-0.08837085217237473,-0.06092125177383423,0,0
1850,What is the capital of Ohio?,0,can't tell,0.061579588800668716,florida,0.07532397657632828,unknown,0.08869801461696625,can't tell,0.09248843789100647,north,0.07409794628620148,8,0.25,0.5279720090329647,0.10953744896687567,0.5902420878410339,0.12252581492066383,0.20247314870357513,0.04622538387775421,0.3426226079463959,0.07566623017191887,0.13735181093215942,0.034009017050266266,-0.018892209976911545,0.015276376157999039,0.030908849090337753,-0.009184617549180984,0,0
1854,What is the expected ratio of offspring with straight fur to offspring with curly fur? Choose the most likely ratio.,0,3,0.2542590796947479,3,0.2310793399810791,2,0.22919082641601562,2,0.23858468234539032,3,0.275149405002594,8,1.0,0.030323154642246664,0.007419490357278846,0.028971342369914055,0.0071906226221472025,0.0321432501077652,0.008102379273623228,0.05503729358315468,0.013875334989279509,0.009932711720466614,0.0024241148494184017,-0.023179739713668823,-0.03824800252914429,-0.050265535712242126,0.02089032530784607,1,0
1855,Select the mammal below.,0,no,0.6731256246566772,no,0.2876181900501251,no,0.6225762367248535,no,0.713280439376831,no,0.5183254480361938,8,0.5,1.0091566070914268,0.24150444380939007,0.5029548406600952,0.12928875908255577,0.05127030611038208,0.012057567946612835,0.019222442060709,0.004426699597388506,0.09976115822792053,0.02618570812046528,-0.3855074346065521,-0.05054938793182373,0.04015481472015381,-0.1548001766204834,1,0
1857,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,yes,0.5526413917541504,yes,0.5663690567016602,yes,0.5755841135978699,yes,0.6616349816322327,yes,0.7049970030784607,8,0.25,0.1902216977905482,0.03912953284452669,0.004797191824764013,0.0010934144374914467,0.003951811231672764,0.0009151050762739033,0.030435390770435333,0.007382445735856891,0.075284942984581,0.01772418338805437,0.013727664947509766,0.022942721843719482,0.10899358987808228,0.1523556113243103,1,0
1858,Will these magnets attract or repel each other?,1,no,0.48516592383384705,yes,0.3992149233818054,no,0.43238478899002075,yes,0.45351436734199524,no,0.4757353961467743,8,0.125,0.3432997348718345,0.07367549207992852,0.0517619326710701,0.012556801084429026,0.014498285949230194,0.003622566699050367,0.09099205583333969,0.02254714071750641,0.006863770540803671,0.0016971681034192443,-0.10260099172592163,-0.052781134843826294,-0.1786680519580841,-0.009430527687072754,0,0
1859,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",0,no,0.8143181204795837,no,0.5410293936729431,no,0.6059091687202454,no,0.35909193754196167,no,0.5611563920974731,8,1.0,0.2474644063040614,0.06864590826444328,0.20245060324668884,0.0565483532845974,0.12210522592067719,0.03366471920162439,0.5040432810783386,0.13572845607995987,0.16576145589351654,0.04572494700551033,-0.2732887268066406,-0.20840895175933838,-0.45522618293762207,-0.2531617283821106,1,0
1861,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,0,middle,0.15233224630355835,middle,0.1269325613975525,middle,0.11256571859121323,middle,0.1071259081363678,middle,0.14525531232357025,8,0.625,0.28730028588324785,0.0688823607051745,0.09907737374305725,0.02507960982620716,0.0319334901869297,0.00782624026760459,0.05174833536148071,0.012677453458309174,0.02959432266652584,0.007302002981305122,-0.02539968490600586,-0.03976652771234512,-0.04520633816719055,-0.007076933979988098,1,0
1864,Which better describes the Sonoran Desert ecosystem?,0,desert,0.7217617034912109,desert,0.25601980090141296,desert,0.6399732828140259,desert,0.6103313565254211,desert,0.629902720451355,8,0.375,1.8504663817584515,0.32261708891019225,0.8457654714584351,0.21694546192884445,0.06405017524957657,0.017396793235093355,0.07557247579097748,0.0210493803024292,0.052356261759996414,0.013701432384550571,-0.465741902589798,-0.08178842067718506,-0.1114303469657898,-0.09185898303985596,1,0
1866,Look at the picture. Which word best describes how this feather feels to the touch?,1,yes,0.14456404745578766,dead,0.12827420234680176,yes,0.13132278621196747,yes,0.11967293173074722,yes,0.10405077040195465,8,0.125,0.7713351398706436,0.16293715685606003,0.5225763916969299,0.11698790267109871,0.1302381008863449,0.03156506735831499,0.12494196742773056,0.030015798285603523,0.054234184324741364,0.013636738527566195,-0.07715011388063431,-0.01324126124382019,-0.024891115725040436,-0.04051327705383301,0,0
1867,Which part of the bamboo plant do we usually eat?,0,top,0.10264161229133606,leaves,0.3167811930179596,leaves,0.10334920138120651,leaves,0.12555699050426483,leaves,0.13825424015522003,8,0.125,0.36779719218611717,0.08208849257789552,0.3761289715766907,0.08885941654443741,0.07617641985416412,0.0190442418679595,0.11788558959960938,0.029367707669734955,0.059521883726119995,0.014646339695900679,-0.04586854949593544,-0.012244902551174164,-0.02817925065755844,-0.007885649800300598,0,0
1868,Which country is highlighted?,0,australia,0.15921650826931,canada,0.2295103222131729,australia,0.13806408643722534,canada,0.14841163158416748,america,0.1584235429763794,8,0.125,0.6781307831406593,0.13949721585959196,0.4841209053993225,0.0885901227593422,0.06057559698820114,0.015136698726564646,0.1801847666501999,0.04390372335910797,0.09212619811296463,0.022264192812144756,-0.1450543785467744,-0.021152421832084656,-0.07869726419448853,-0.06221887469291687,0,0
1869,Identify the question that Kendrick's experiment can best answer.,0,no,0.3345242738723755,no,0.307120144367218,no,0.33810344338417053,no,0.3784533739089966,no,0.4000731408596039,8,0.75,1.0118618309497833,0.17997965682297945,0.8658291101455688,0.1332656517624855,0.03407135233283043,0.008627745788544416,0.05354047194123268,0.012962792534381151,0.042275320738554,0.010136449709534645,-0.02740412950515747,0.003579169511795044,0.043929100036621094,0.0655488669872284,1,0
1870,Which country is highlighted?,0,canada,0.31118443608283997,canada,0.2295103222131729,canada,0.2517895996570587,canada,0.19357921183109283,canada,0.19024668633937836,8,0.625,0.49529876513406634,0.11493982834508643,0.2284608632326126,0.049986667931079865,0.041007526218891144,0.011112750507891178,0.13676153123378754,0.03667214512825012,0.10021274536848068,0.026007977314293385,-0.08167411386966705,-0.05939483642578125,-0.11760522425174713,-0.12093774974346161,1,0
1872,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,0,middle,0.14715653657913208,middle,0.12693242728710175,middle,0.10856861621141434,middle,0.08881335705518723,middle,0.126084566116333,8,0.75,0.15123336447868496,0.03675378853222355,0.08186152577400208,0.02071606833487749,0.030288347974419594,0.007421281421557069,0.07525842636823654,0.01858706958591938,0.039232559502124786,0.00969599885866046,-0.020224109292030334,-0.03858792036771774,-0.058343179523944855,-0.021071970462799072,1,0
1873,What can Allie and Bobby trade to each get what they want?,0,food,0.39149731397628784,food,0.2827587127685547,food,0.2763749361038208,food,0.31379395723342896,food,0.30600160360336304,8,0.625,1.1281522163189948,0.2226127769681625,0.07571747153997421,0.0193183533847332,0.223610520362854,0.05853457376360893,0.2773404121398926,0.06983396410942078,0.054655034095048904,0.013764636125415564,-0.10873860120773315,-0.11512237787246704,-0.07770335674285889,-0.0854957103729248,1,0
1877,Select the organism in the same species as the bald eagle.,0,yes,0.53203946352005,yes,0.5804368257522583,yes,0.5450679063796997,yes,0.5441365838050842,no,0.4405737519264221,8,0.625,0.15713039925321937,0.035017066926229745,0.08006350696086884,0.013996239751577377,0.04131796956062317,0.011241312138736248,0.020197954028844833,0.005374724743887782,0.02141645923256874,0.005389817291870713,0.04839736223220825,0.013028442859649658,0.01209712028503418,-0.09219419956207275,1,0
1881,Which of the following could Manuel's test show?,0,left,0.34318387508392334,left,0.2493876963853836,left,0.37831464409828186,left,0.41649138927459717,left,0.4077061712741852,8,0.875,0.34871101193130016,0.07322910940274596,0.36150863766670227,0.07832687348127365,0.16129228472709656,0.03678457997739315,0.18581515550613403,0.040680788457393646,0.032482147216796875,0.0075554195791482925,-0.09379617869853973,0.03513076901435852,0.07330751419067383,0.06452229619026184,1,0
1883,What is the capital of Colorado?,0,england,0.08893805742263794,unknown,0.0848584920167923,unknown,0.07491664588451385,can't tell,0.06287653744220734,unknown,0.056916821748018265,8,0.25,0.6594596349168569,0.1283963097666856,0.47414904832839966,0.100111473351717,0.13403074443340302,0.03127857483923435,0.3373502790927887,0.07728387042880058,0.11290773749351501,0.02799190580844879,-0.06996732391417027,-0.02019307017326355,-0.06770053505897522,-0.05243522673845291,0,0
1884,What is the capital of Oregon?,0,australia,0.12725353240966797,usa,0.1784023493528366,usa,0.06586959213018417,usa,0.12279057502746582,australia,0.11287374794483185,8,0.0,1.09437844902277,0.20506473211571574,0.8202013969421387,0.1646820828318596,0.1824507862329483,0.04101206362247467,0.31102168560028076,0.07247742637991905,0.11377246677875519,0.027520564384758472,-0.11788151878863573,-0.070280272513628,-0.08845231682062149,-0.01437978446483612,0,0
1885,The Inca created a large civilization in South America. Which letter marks the territory of the Inca?,0,t,0.0847184881567955,l,0.06625012308359146,star,0.05733745917677879,yes,0.052828434854745865,yes,0.06302675604820251,8,0.25,0.2399926483631134,0.053880181862041354,0.25845107436180115,0.06076658517122269,0.04310634732246399,0.01062401058152318,0.17820769548416138,0.0420297309756279,0.15199020504951477,0.03297343943268061,-0.035409700125455856,-0.03307288885116577,-0.052403613924980164,-0.021845847368240356,0,0
1886,"Complete the statement.
Silver bromide is ().",0,yes,0.8943925499916077,yes,0.4920366704463959,yes,0.8929963111877441,yes,0.9212166666984558,yes,0.7208210229873657,8,0.5,1.0184713620692492,0.20139703573659062,0.392236590385437,0.10977180674672127,0.004627207759767771,0.0011690956889651716,0.02223612368106842,0.004845591029152274,0.10130837559700012,0.02853142563253641,-0.4023558795452118,-0.0013962388038635254,0.026824116706848145,-0.17357152700424194,1,0
1888,What is the capital of Nevada?,0,can't tell,0.07791951298713684,unknown,0.09694389253854752,no,0.07442809641361237,can't tell,0.09774301946163177,australia,0.07695668935775757,8,0.125,0.5857612863183022,0.12183620734140277,0.6607555150985718,0.12628235295414925,0.16214558482170105,0.039487143978476524,0.46041858196258545,0.09801871329545975,0.1422332525253296,0.03377102129161358,-0.015400953590869904,-0.009601719677448273,0.019823506474494934,-0.014701880514621735,0,0
1890,What is the capital of West Virginia?,0,unknown,0.11670926213264465,unknown,0.1389150768518448,unknown,0.16229386627674103,unknown,0.18696020543575287,unknown,0.0897902175784111,8,0.75,0.5125192094128579,0.11314098737784661,0.4021468758583069,0.08857857435941696,0.16971050202846527,0.04056502692401409,0.2517837882041931,0.055433204397559166,0.14452581107616425,0.03626222908496857,0.022205814719200134,0.045584604144096375,0.07025094330310822,-0.02691904455423355,1,0
